Organization_ID,Industry,Company_Size,Employee_Count,AI_Tool,Adoption_Year,Monthly_Users,Productivity_Gain_Percent,Satisfaction_Score,AI_Investment_USD,Cost_Savings_USD,Adoption_Level,ROI_Percent
ORG00286,Finance,Small,62,ChatGPT,2026,27,23.59,8.1,34665,52783,Medium,52.27
ORG00287,Finance,Large,9250,Gemini,2026,1735,26.44,7.6,995449,1503290,Low,51.02
ORG00288,Education,Small,105,Midjourney,2026,50,25.38,8.8,32377,40031,High,23.64
ORG00289,Healthcare,Large,6204,Midjourney,2026,944,19.19,7.8,1716738,1869464,Medium,8.9
ORG00290,IT,Large,6257,Claude,2026,1872,25.15,6.6,1895109,1705678,High,-10.0
ORG00291,Finance,Small,106,Perplexity,2026,17,21.49,8.4,28050,28099,Low,0.17
ORG00292,Education,Small,179,Midjourney,2026,13,27.42,6.6,10427,11112,High,6.57
ORG00293,Retail,Medium,451,ChatGPT,2026,133,27.07,8.2,224506,213099,High,-5.08
ORG00294,Finance,Small,186,Copilot,2026,84,13.38,7.1,19679,22101,Medium,12.31
ORG00295,Education,Medium,689,Copilot,2026,156,26.82,7.1,63431,87301,High,37.63
ORG00296,Retail,Medium,275,Perplexity,2026,75,21.03,6.9,130443,186035,Medium,42.62
ORG00297,Manufacturing,Small,99,Gemini,2026,18,22.29,7.7,21599,24511,Medium,13.48
ORG00298,Education,Small,129,Gemini,2026,62,20.59,7.6,36175,65070,Medium,79.88
ORG00299,Education,Large,9206,Perplexity,2026,3685,26.89,7.0,1638927,3256779,Low,98.71
ORG00300,IT,Medium,566,Perplexity,2026,246,22.09,7.4,56030,113731,Medium,102.98
ORG00301,IT,Medium,557,Copilot,2026,198,15.65,6.2,200914,173174,High,-13.81
ORG00302,Finance,Medium,373,Gemini,2026,41,13.38,6.0,147673,294817,Low,99.64
ORG00303,IT,Large,7401,Midjourney,2026,2173,14.78,7.1,1587368,3893050,Medium,145.25
ORG00304,IT,Small,125,Perplexity,2026,46,9.34,6.6,36235,29287,High,-19.17
ORG00305,Manufacturing,Medium,368,Copilot,2026,105,2.95,8.7,144328,195116,Medium,35.19
ORG00306,Retail,Large,4880,Midjourney,2026,862,15.72,7.7,1331117,1473813,Medium,10.72
ORG00307,Retail,Small,29,ChatGPT,2026,5,7.23,7.0,39383,33688,Low,-14.46
ORG00308,Retail,Small,86,Claude,2026,23,11.78,9.8,22882,40619,Medium,77.52
ORG00309,Healthcare,Small,69,Perplexity,2026,29,24.22,8.1,42204,83251,Medium,97.26
ORG00310,Healthcare,Small,80,ChatGPT,2026,30,31.13,8.9,19618,25301,Low,28.97
ORG00311,Education,Large,7367,Perplexity,2026,2708,17.94,7.1,1712177,1533581,Medium,-10.43
ORG00312,Manufacturing,Small,54,Claude,2026,8,37.48,7.5,17826,44234,High,148.14
ORG00313,Manufacturing,Small,65,Gemini,2026,27,22.45,8.1,26494,52057,Medium,96.49
ORG00314,Finance,Medium,534,Perplexity,2026,100,32.06,8.9,102965,126281,Low,22.64
ORG00315,IT,Large,2907,Gemini,2026,637,23.36,8.7,1303708,2921652,Low,124.1
ORG00316,Manufacturing,Small,38,ChatGPT,2026,6,44.14,8.5,18296,37904,Medium,107.17
ORG00317,Retail,Medium,875,Gemini,2026,176,20.49,8.5,121840,302786,Low,148.51
ORG00318,Education,Medium,351,Claude,2026,141,26.97,7.5,172368,399431,Low,131.73
ORG00319,Retail,Medium,796,Perplexity,2026,201,31.67,9.4,109482,214499,Medium,95.92
ORG00320,IT,Medium,533,Perplexity,2026,248,30.96,7.0,119695,109465,Low,-8.55
ORG00321,IT,Small,152,ChatGPT,2026,8,34.74,7.1,39439,80206,Medium,103.37
ORG00322,Manufacturing,Medium,753,Perplexity,2026,263,28.32,5.7,61826,83353,High,34.82
ORG00323,Finance,Medium,352,ChatGPT,2026,6,30.98,7.4,182868,456444,Medium,149.6
ORG00324,Education,Medium,361,Midjourney,2026,107,18.46,7.3,217624,389778,Medium,79.11
ORG00325,IT,Medium,351,Gemini,2026,148,16.42,6.5,178309,173321,High,-2.8
ORG00326,IT,Medium,621,Perplexity,2026,257,34.61,5.5,116200,237957,Medium,104.78
ORG00327,Finance,Medium,436,Copilot,2026,61,26.93,4.7,117718,238925,Low,102.96
ORG00328,Healthcare,Small,79,Perplexity,2026,12,38.86,6.8,21910,36343,Low,65.87
ORG00329,Education,Small,17,ChatGPT,2026,18,22.82,7.2,41707,90278,High,116.46
ORG00330,IT,Small,125,Perplexity,2026,36,20.96,7.6,13662,23056,Low,68.76
ORG00331,Finance,Large,7106,Midjourney,2026,2546,18.99,7.0,1122550,2711905,Low,141.58
ORG00332,Retail,Large,3494,Midjourney,2026,736,18.72,7.6,1403185,2226040,Low,58.64
ORG00333,Retail,Small,143,Copilot,2026,70,11.49,7.3,15472,18340,Low,18.54
ORG00334,Finance,Medium,372,Perplexity,2026,170,22.13,6.9,211625,223621,High,5.67
ORG00335,Education,Large,3294,ChatGPT,2026,62,5.75,7.8,1354750,2674063,Medium,97.38
ORG00336,Finance,Medium,966,ChatGPT,2026,213,21.2,7.4,78658,130747,Medium,66.22
ORG00337,Education,Small,36,Gemini,2026,19,21.98,8.5,28739,31439,Medium,9.39
ORG00338,Education,Medium,435,Perplexity,2026,10,4.46,6.8,71814,142027,Medium,97.77
ORG00339,Healthcare,Medium,898,Copilot,2026,305,31.74,8.6,56198,116298,Medium,106.94
ORG00340,IT,Small,124,Copilot,2026,36,23.73,8.5,37671,31148,High,-17.32
ORG00341,Retail,Large,4331,ChatGPT,2026,303,8.31,7.2,1204108,2721576,Low,126.02
ORG00342,IT,Large,9335,Perplexity,2026,1563,27.46,7.4,871231,1356451,Low,55.69
ORG00343,Retail,Medium,269,ChatGPT,2026,110,23.96,7.7,130474,249122,High,90.94
ORG00344,Finance,Small,66,Perplexity,2026,23,27.05,8.1,21660,32469,Medium,49.9
ORG00345,Manufacturing,Medium,592,Copilot,2026,20,19.5,9.9,56316,67316,High,19.53
ORG00346,Finance,Large,4161,Gemini,2026,414,25.11,7.0,1174011,1925661,High,64.02
ORG00347,Education,Large,9225,Perplexity,2026,4154,22.37,9.1,1828761,2172881,Medium,18.82
ORG00348,Finance,Medium,656,Copilot,2026,165,25.75,10.0,119094,111963,High,-5.99
ORG00349,Healthcare,Medium,759,Midjourney,2026,146,15.47,6.3,154195,178214,High,15.58
ORG00350,Education,Medium,358,Claude,2026,131,25.68,8.7,248393,570993,High,129.87
ORG00351,Finance,Medium,335,Midjourney,2026,15,39.27,8.1,219268,478806,High,118.37
ORG00352,Education,Small,96,Midjourney,2026,22,30.31,6.8,23410,52185,Medium,122.92
ORG00353,Manufacturing,Small,44,Copilot,2026,11,14.06,7.3,27122,24930,Medium,-8.08
ORG00354,Finance,Small,98,ChatGPT,2026,25,7.15,6.7,17833,29454,High,65.17
ORG00355,IT,Medium,252,Copilot,2026,85,16.54,9.3,118275,125482,High,6.09
ORG00356,Manufacturing,Small,64,Claude,2026,15,21.66,7.6,38404,92657,High,141.27
ORG00357,Retail,Large,5464,Claude,2026,2557,27.5,8.9,1780988,1522128,Medium,-14.53
ORG00358,Finance,Medium,896,Copilot,2026,400,14.24,6.4,54955,87724,Low,59.63
ORG00359,Manufacturing,Small,116,ChatGPT,2026,6,41.14,6.2,33926,41540,Low,22.44
ORG00360,Retail,Medium,888,Perplexity,2026,359,24.15,6.4,155189,259303,Medium,67.09
ORG00361,IT,Small,91,Claude,2026,25,10.57,7.0,12557,12962,Low,3.23
ORG00362,Education,Small,179,Midjourney,2026,20,33.49,6.9,13901,21992,Medium,58.2
ORG00363,Healthcare,Medium,274,Midjourney,2026,118,7.81,8.0,165058,181144,High,9.75
ORG00364,Healthcare,Small,78,ChatGPT,2026,29,7.95,7.2,39849,47141,High,18.3
ORG00365,Education,Small,117,Midjourney,2026,35,19.07,9.2,44693,88819,Medium,98.73
ORG00366,IT,Large,5725,Copilot,2026,1277,13.1,8.5,1323150,3183722,Medium,140.62
ORG00367,IT,Large,8347,ChatGPT,2026,919,24.42,7.4,1984250,4580877,Medium,130.86
ORG00368,Education,Medium,803,Midjourney,2026,45,22.92,7.7,160944,160752,Medium,-0.12
ORG00369,Education,Small,69,Perplexity,2026,18,23.44,6.8,14748,25316,High,71.66
ORG00370,Manufacturing,Small,83,Copilot,2026,27,11.58,9.6,25667,45826,Medium,78.54
ORG00371,Finance,Medium,802,Copilot,2026,245,41.67,9.2,204079,184531,Low,-9.58
ORG00372,Manufacturing,Small,32,Gemini,2026,18,30.37,6.9,30715,26919,Medium,-12.36
ORG00373,Healthcare,Small,94,Claude,2026,9,9.05,7.6,6273,11381,Medium,81.43
ORG00374,IT,Medium,938,ChatGPT,2026,220,16.44,5.6,171935,353571,Low,105.64
ORG00375,Healthcare,Large,5698,Midjourney,2026,2161,36.02,8.5,1538619,2441416,Medium,58.68
ORG00376,Healthcare,Medium,747,Claude,2026,164,43.08,8.2,148854,318220,Medium,113.78
ORG00377,IT,Small,154,Midjourney,2026,56,26.01,8.8,14424,13113,Medium,-9.09
ORG00378,Manufacturing,Small,81,Claude,2026,28,33.84,7.4,19033,45626,Medium,139.72
ORG00379,Education,Medium,205,ChatGPT,2026,45,26.48,7.2,141579,189733,Low,34.01
ORG00380,Education,Small,88,Perplexity,2026,22,15.16,7.6,34310,63695,Low,85.65
ORG00381,Healthcare,Small,185,Copilot,2026,51,16.93,7.1,10331,15312,Low,48.21
ORG00382,Education,Small,10,Claude,2026,5,28.02,8.5,19158,22550,High,17.71
ORG00383,Education,Small,144,Copilot,2026,41,21.07,9.7,10708,19810,Low,85.0
ORG00384,Healthcare,Large,9880,Claude,2026,4600,14.03,8.1,956406,1389388,Low,45.27
ORG00385,Finance,Large,5339,Perplexity,2026,1052,20.66,8.8,913468,820222,High,-10.21
ORG00386,Education,Small,117,Midjourney,2026,17,28.29,8.7,28253,30046,High,6.35
ORG00387,IT,Small,62,Midjourney,2026,20,34.6,7.4,36898,39620,Medium,7.38
ORG00388,Education,Medium,247,Copilot,2026,29,46.48,6.2,132352,239596,Medium,81.03
ORG00389,Retail,Large,9322,Gemini,2026,3061,7.25,6.7,1416958,1340451,High,-5.4
ORG00390,Manufacturing,Small,12,ChatGPT,2026,9,15.35,8.0,10888,16452,High,51.1
ORG00391,Finance,Large,6846,Perplexity,2026,2724,24.43,8.1,1781765,1873543,Medium,5.15
ORG00392,IT,Small,108,Midjourney,2026,34,16.69,6.7,28598,27777,Medium,-2.87
ORG00393,Healthcare,Medium,470,Claude,2026,50,17.52,5.8,114090,126827,Low,11.16
ORG00394,Education,Large,6857,Gemini,2026,2456,12.41,8.2,1886066,3785337,High,100.7
ORG00395,Manufacturing,Medium,863,Gemini,2026,216,37.56,9.4,105643,96430,Medium,-8.72
ORG00396,Education,Small,21,Perplexity,2026,13,16.84,6.7,14260,18911,Medium,32.62
ORG00397,Education,Medium,859,Midjourney,2026,276,16.03,8.5,181022,175000,Low,-3.33
ORG00398,IT,Medium,675,Gemini,2026,31,18.79,6.6,63962,63212,High,-1.17
ORG00399,Retail,Small,70,Midjourney,2026,28,23.82,9.4,45018,57336,Low,27.36
ORG00400,Healthcare,Small,190,ChatGPT,2026,56,19.38,4.5,24609,39527,Medium,60.62
ORG00401,Finance,Small,84,Midjourney,2026,18,37.61,6.0,17012,24541,Medium,44.26
ORG00402,Retail,Small,22,Gemini,2026,7,16.55,9.9,11744,9494,Medium,-19.16
ORG00403,Healthcare,Small,54,Perplexity,2026,8,22.95,7.9,46592,96639,Medium,107.42
ORG00404,Healthcare,Large,5148,ChatGPT,2026,2016,21.28,9.4,1631130,3102999,Medium,90.24
ORG00405,Healthcare,Medium,569,Copilot,2026,228,23.68,9.4,173469,218367,Low,25.88
ORG00406,Finance,Large,4977,ChatGPT,2026,1821,18.12,6.6,809177,897622,Medium,10.93
ORG00407,IT,Small,110,Perplexity,2026,37,27.5,9.9,48380,110183,Medium,127.74
ORG00408,Healthcare,Medium,469,Gemini,2026,183,27.92,10.0,204629,393058,High,92.08
ORG00409,Finance,Small,186,Perplexity,2026,19,16.95,8.8,14236,33631,High,136.24
ORG00410,Finance,Large,9244,Copilot,2026,1194,25.22,6.6,476090,696743,Low,46.35
ORG00411,IT,Large,2992,Midjourney,2026,869,15.27,7.8,591984,1118617,Medium,88.96
ORG00412,Retail,Small,72,Copilot,2026,25,23.11,7.4,6060,12174,Medium,100.89
ORG00413,Education,Medium,321,ChatGPT,2026,147,18.06,7.7,81898,103504,Medium,26.38
ORG00414,Healthcare,Medium,465,Copilot,2026,161,14.53,6.4,62498,63691,High,1.91
ORG00415,Education,Small,54,Midjourney,2026,17,16.63,7.1,45549,92297,Low,102.63
ORG00416,Finance,Medium,874,ChatGPT,2026,32,24.05,8.0,57720,143909,High,149.32
ORG00417,Finance,Medium,227,ChatGPT,2026,22,28.17,9.0,197016,219169,Medium,11.24
ORG00418,Healthcare,Small,123,Midjourney,2026,56,13.13,7.8,22815,20459,Medium,-10.33
ORG00419,IT,Large,2083,Midjourney,2026,245,23.23,8.7,1937642,3529159,Low,82.14
ORG00420,Education,Small,28,Copilot,2026,19,32.63,6.7,41102,82544,Medium,100.83
ORG00421,Education,Small,34,Perplexity,2026,16,30.42,7.4,44015,73166,Medium,66.23
ORG00422,IT,Small,58,ChatGPT,2026,8,31.72,9.4,6180,14021,Medium,126.88
ORG00423,Manufacturing,Small,125,Claude,2026,19,15.41,6.0,6208,11803,Low,90.13
ORG00424,Retail,Small,115,Midjourney,2026,38,21.66,8.0,30597,72158,High,135.83
ORG00425,Education,Small,26,Claude,2026,7,17.01,6.9,5162,4966,High,-3.8
ORG00426,IT,Medium,761,ChatGPT,2026,128,46.25,7.2,184714,235879,Medium,27.7
ORG00427,Retail,Large,1303,Midjourney,2026,305,36.21,7.8,1579871,3433561,Medium,117.33
ORG00428,Finance,Medium,355,Copilot,2026,33,43.37,7.2,83612,81093,Low,-3.01
ORG00429,Retail,Large,3175,Copilot,2026,1133,27.41,6.7,748513,1741809,Medium,132.7
ORG00430,Education,Small,184,Gemini,2026,46,27.51,8.7,44692,102569,High,129.5
ORG00431,IT,Medium,530,ChatGPT,2026,215,27.02,8.0,104184,225746,Medium,116.68
ORG00432,IT,Small,68,Perplexity,2026,14,14.15,6.6,5200,8377,Low,61.1
ORG00433,Healthcare,Small,195,Copilot,2026,20,12.56,7.4,39353,95685,High,143.15
ORG00434,Manufacturing,Medium,713,Perplexity,2026,41,31.31,7.1,161009,217443,Medium,35.05
ORG00435,IT,Small,16,Copilot,2026,7,30.17,6.8,17403,32819,Low,88.58
ORG00436,Finance,Small,90,Gemini,2026,24,11.46,8.9,25838,42262,High,63.57
ORG00437,Finance,Medium,965,Gemini,2026,217,7.25,7.8,149395,358886,High,140.23
ORG00438,IT,Medium,404,Gemini,2026,19,10.38,7.0,117120,213082,High,81.93
ORG00439,Healthcare,Large,5777,Midjourney,2026,2507,30.78,8.4,1205594,1095587,Low,-9.12
ORG00440,IT,Small,29,Copilot,2026,14,25.88,7.9,19704,42605,High,116.23
ORG00441,Finance,Small,27,Gemini,2026,15,21.64,5.8,43194,103883,Low,140.5
ORG00442,Finance,Small,14,Perplexity,2026,12,19.3,7.6,13430,17418,Medium,29.69
ORG00443,Manufacturing,Large,4367,Midjourney,2026,303,0.0,7.5,525802,1021217,High,94.22
ORG00444,IT,Small,122,Gemini,2026,32,6.67,6.1,45058,61243,Medium,35.92
ORG00445,Healthcare,Medium,947,Claude,2026,133,28.15,6.8,146121,195905,Medium,34.07
ORG00446,Healthcare,Small,121,Claude,2026,29,13.77,7.2,36019,37084,High,2.96
ORG00447,Education,Small,174,ChatGPT,2026,59,25.54,7.4,43482,66152,Medium,52.14
ORG00448,Healthcare,Large,9238,Copilot,2026,940,46.71,8.1,308105,538140,Medium,74.66
ORG00449,Finance,Medium,951,Midjourney,2026,118,27.18,7.3,238905,247287,Low,3.51
ORG00450,Retail,Medium,979,Claude,2026,318,28.19,5.6,222638,440005,Low,97.63
ORG00451,Finance,Large,4962,Copilot,2026,918,26.68,7.6,1165991,2543333,Medium,118.13
ORG00452,Education,Small,57,Claude,2026,11,22.45,7.2,40501,36145,Low,-10.76
ORG00453,Finance,Medium,251,Claude,2026,37,28.11,9.5,207357,469312,Medium,126.33
ORG00454,Education,Small,135,Claude,2026,55,14.66,7.6,20877,49505,Medium,137.13
ORG00455,Finance,Medium,921,Gemini,2026,205,17.03,6.9,246921,335549,Medium,35.89
ORG00456,Healthcare,Small,11,ChatGPT,2026,10,25.89,6.0,39272,90099,Medium,129.42
ORG00457,Education,Medium,410,ChatGPT,2026,11,9.71,5.7,115620,202417,High,75.07
ORG00458,Retail,Medium,228,Gemini,2026,54,19.78,7.8,109117,234180,High,114.61
ORG00459,Finance,Small,83,Gemini,2026,22,21.81,6.9,17968,33303,High,85.35
ORG00460,Finance,Small,68,Midjourney,2026,17,26.67,8.2,27647,48093,High,73.95
ORG00461,IT,Large,2557,Perplexity,2026,1155,28.6,6.6,1881192,3760329,Medium,99.89
ORG00462,Manufacturing,Medium,650,Gemini,2026,193,35.37,8.1,93734,154402,Low,64.72
ORG00463,Manufacturing,Large,5764,Midjourney,2026,983,23.04,7.1,1317542,2660113,High,101.9
ORG00464,Education,Small,84,ChatGPT,2026,25,22.06,7.4,48648,98312,Medium,102.09
ORG00465,IT,Large,6502,Perplexity,2026,799,26.2,9.8,1442402,2888199,High,100.24
ORG00466,Education,Medium,977,Copilot,2026,256,26.21,6.7,233281,490156,High,110.11
ORG00467,Retail,Small,123,ChatGPT,2026,26,22.51,7.1,22142,21800,Medium,-1.54
ORG00468,IT,Small,169,Gemini,2026,67,9.35,8.3,49049,98034,Low,99.87
ORG00469,Education,Medium,849,Perplexity,2026,192,14.45,7.2,80888,139529,Medium,72.5
ORG00470,Finance,Medium,380,Claude,2026,164,38.51,9.1,134356,302078,Medium,124.83
ORG00471,Education,Small,38,Perplexity,2026,12,30.76,8.2,28365,46719,Medium,64.71
ORG00472,Education,Medium,698,Gemini,2026,284,18.01,8.6,170837,419352,High,145.47
ORG00473,Healthcare,Medium,652,Gemini,2026,290,24.12,7.6,217440,225869,Medium,3.88
ORG00474,Manufacturing,Small,94,ChatGPT,2026,37,21.67,8.7,11318,10472,High,-7.47
ORG00475,IT,Small,122,Claude,2026,46,27.09,6.1,37511,54907,Medium,46.38
ORG00476,Healthcare,Large,8014,Claude,2026,3997,26.09,5.8,356043,311706,High,-12.45
ORG00477,IT,Large,3799,Copilot,2026,1873,19.56,8.0,1914739,1955029,High,2.1
ORG00478,IT,Small,51,Claude,2026,18,9.32,6.4,27526,32585,Medium,18.38
ORG00479,Finance,Medium,212,ChatGPT,2026,89,34.49,7.3,228051,324141,High,42.14
ORG00480,Healthcare,Medium,456,Claude,2026,130,28.9,6.5,99089,191871,High,93.64
ORG00481,Education,Medium,931,Copilot,2026,360,16.81,9.4,178545,435782,Medium,144.07
ORG00482,Manufacturing,Small,88,Copilot,2026,15,8.37,8.6,30549,52191,Low,70.84
ORG00483,Healthcare,Large,6923,Claude,2026,946,27.74,7.6,558805,779574,High,39.51
ORG00484,Healthcare,Small,56,Perplexity,2026,6,25.92,8.5,47428,63554,Low,34.0
ORG00485,Finance,Small,138,Perplexity,2026,20,17.13,5.2,44576,104494,Low,134.42
ORG00486,Healthcare,Small,139,Perplexity,2026,28,22.63,7.4,20284,36083,Medium,77.89
ORG00487,Retail,Small,17,Copilot,2026,9,17.62,7.4,20563,27707,Low,34.74
ORG00488,Healthcare,Medium,422,Midjourney,2026,24,17.43,5.4,50270,55980,Medium,11.36
ORG00489,Education,Large,6453,ChatGPT,2026,2542,22.56,8.5,1326487,2414822,High,82.05
ORG00490,Healthcare,Small,113,Midjourney,2026,50,17.36,6.9,17755,27183,Low,53.1
ORG00491,Healthcare,Medium,989,Midjourney,2026,403,16.39,7.9,186861,254723,High,36.32
ORG00492,Manufacturing,Large,4951,Perplexity,2026,2060,38.18,7.6,571664,1285503,High,124.87
ORG00493,Manufacturing,Large,8292,Perplexity,2026,620,16.78,7.3,1885695,3159288,High,67.54
ORG00494,Retail,Medium,545,Copilot,2026,254,9.55,9.5,221007,461189,High,108.68
ORG00495,Finance,Medium,728,Midjourney,2026,349,18.86,9.1,165830,204556,Medium,23.35
ORG00496,Healthcare,Small,161,ChatGPT,2026,58,24.78,7.2,25841,24632,Medium,-4.68
ORG00497,Manufacturing,Large,7867,Claude,2026,626,18.56,7.9,791750,1321908,Medium,66.96
ORG00498,Healthcare,Small,152,ChatGPT,2026,75,25.9,8.1,26651,28799,Medium,8.06
ORG00499,Healthcare,Small,69,Claude,2026,11,26.89,6.7,16191,27060,Medium,67.13
ORG00500,Retail,Large,6958,Claude,2026,1711,24.14,6.0,898114,1928360,High,114.71
ORG00501,Healthcare,Small,163,Perplexity,2026,36,6.49,5.9,39110,86878,Medium,122.14
ORG00502,Retail,Large,3035,ChatGPT,2026,339,21.6,6.4,591067,1174359,Medium,98.68
ORG00503,Finance,Small,167,Midjourney,2026,55,26.78,7.3,11908,22662,Medium,90.31
ORG00504,Healthcare,Small,88,ChatGPT,2026,11,15.11,8.4,17292,14425,Medium,-16.58
ORG00505,Retail,Medium,693,Copilot,2026,80,29.48,8.6,237136,245162,Medium,3.38
ORG00506,Finance,Small,21,Copilot,2026,16,16.11,8.3,49595,110577,Medium,122.96
ORG00507,IT,Medium,645,Gemini,2026,259,34.36,6.7,56216,70846,Medium,26.02
ORG00508,Education,Medium,948,ChatGPT,2026,211,19.07,5.5,134607,174117,Medium,29.35
ORG00509,Education,Small,154,Copilot,2026,10,20.58,8.4,40776,77174,High,89.26
ORG00510,Manufacturing,Medium,686,Copilot,2026,148,25.18,5.4,124816,159966,Medium,28.16
ORG00511,IT,Small,170,Claude,2026,58,31.36,8.6,22593,48965,Low,116.73
ORG00512,IT,Medium,764,Copilot,2026,127,26.37,8.8,212008,511730,Medium,141.37
ORG00513,IT,Small,41,ChatGPT,2026,17,25.0,5.3,32905,37718,High,14.63
ORG00514,IT,Small,32,Claude,2026,15,36.25,6.9,14307,21626,High,51.16
ORG00515,Manufacturing,Medium,903,Perplexity,2026,193,20.63,5.5,142725,320269,Low,124.4
ORG00516,Education,Medium,403,Midjourney,2026,65,24.41,8.7,146665,271937,Medium,85.41
ORG00517,Healthcare,Small,113,Copilot,2026,10,24.14,7.1,13654,27284,Medium,99.82
ORG00518,Retail,Large,4369,ChatGPT,2026,1039,23.47,9.4,1053083,1757827,High,66.92
ORG00519,Finance,Small,114,Copilot,2026,45,19.37,7.2,22816,39386,Low,72.62
ORG00520,Finance,Large,4874,Gemini,2026,1310,20.58,6.6,556092,974327,High,75.21
ORG00521,Manufacturing,Small,28,ChatGPT,2026,14,20.64,5.8,45947,76606,Medium,66.73
ORG00522,Education,Small,104,Perplexity,2026,13,43.92,8.5,18052,16683,Low,-7.58
ORG00523,Retail,Medium,865,Perplexity,2026,370,22.73,5.3,85562,81705,Medium,-4.51
ORG00524,Retail,Large,3657,Gemini,2026,1808,12.53,9.5,1355467,2451603,High,80.87
ORG00525,Retail,Small,21,Gemini,2026,18,26.5,7.5,22818,45206,Low,98.12
ORG00526,IT,Medium,475,Copilot,2026,38,13.01,7.9,182754,442547,Medium,142.15
ORG00527,Manufacturing,Small,119,Claude,2026,57,31.89,6.6,8436,8747,Low,3.69
ORG00528,Education,Small,133,Claude,2026,18,10.69,4.7,7363,6789,Medium,-7.8
ORG00529,Retail,Large,5238,Gemini,2026,24,16.91,7.9,1993463,1868187,Low,-6.28
ORG00530,Finance,Small,55,Gemini,2026,12,9.24,6.2,43101,86950,High,101.74
ORG00531,Finance,Small,67,ChatGPT,2026,11,11.44,4.8,29227,30957,Medium,5.92
ORG00532,Retail,Small,126,Copilot,2026,19,19.47,6.2,13517,23412,Medium,73.2
ORG00533,Finance,Small,71,Perplexity,2026,26,10.53,6.6,37457,50016,High,33.53
ORG00534,Education,Medium,837,Gemini,2026,151,31.6,8.1,189543,316250,Medium,66.85
ORG00535,Education,Medium,849,Claude,2026,22,23.58,8.3,74803,167530,Medium,123.96
ORG00536,IT,Medium,857,Copilot,2026,107,16.18,10.0,189074,234765,Medium,24.17
ORG00537,Finance,Small,25,Claude,2026,14,15.92,8.7,37288,64515,High,73.02
ORG00538,Retail,Small,167,Midjourney,2026,59,20.08,6.5,18980,46379,Low,144.36
ORG00539,Manufacturing,Medium,366,Perplexity,2026,162,23.76,7.8,73755,146172,Medium,98.19
ORG00540,Finance,Medium,344,Claude,2026,113,28.2,7.9,170437,254158,Medium,49.12
ORG00541,IT,Small,187,Gemini,2026,46,13.01,8.0,25281,51567,High,103.98
ORG00542,Education,Medium,632,Midjourney,2026,242,26.82,6.7,54471,52924,High,-2.84
ORG00543,Finance,Small,38,Midjourney,2026,12,29.16,7.8,14867,27608,Medium,85.7
ORG00544,Education,Medium,924,Perplexity,2026,330,31.33,7.9,137847,132653,High,-3.77
ORG00545,Education,Large,5404,Copilot,2026,920,34.07,8.7,1157516,2442795,Medium,111.04
ORG00546,Retail,Medium,814,Copilot,2026,325,14.9,6.3,120844,292052,High,141.68
ORG00547,Education,Small,90,Midjourney,2026,25,18.31,8.2,49842,80483,High,61.48
ORG00548,Finance,Medium,926,ChatGPT,2026,235,20.61,7.6,60013,50088,High,-16.54
ORG00549,IT,Medium,337,Claude,2026,88,20.68,6.8,209141,179217,Medium,-14.31
ORG00550,Manufacturing,Small,100,Claude,2026,29,26.58,8.0,9446,11571,Medium,22.5
ORG00551,Manufacturing,Medium,774,Claude,2026,93,21.21,7.8,166174,153021,Medium,-7.92
ORG00552,Retail,Small,49,Midjourney,2026,5,21.4,7.4,28686,35085,Medium,22.31
ORG00553,Healthcare,Medium,711,Gemini,2026,254,12.27,6.5,141909,353727,Medium,149.26
ORG00554,Retail,Medium,831,Midjourney,2026,57,22.62,7.1,161346,328141,Medium,103.38
ORG00555,Healthcare,Medium,591,ChatGPT,2026,279,28.04,10.0,233759,240223,Low,2.77
ORG00556,Education,Medium,594,Perplexity,2026,39,28.54,8.0,248912,418804,High,68.25
ORG00557,IT,Small,180,Copilot,2026,7,19.19,8.4,9606,9412,High,-2.02
ORG00558,IT,Small,151,Gemini,2026,29,16.86,8.2,35627,70853,Medium,98.87
ORG00559,Healthcare,Small,116,Perplexity,2026,18,16.13,6.7,30539,28126,Low,-7.9
ORG00560,Finance,Small,140,Midjourney,2026,44,19.57,7.2,38614,88181,Low,128.37
